model,image,iou,dice,precision,recall,pixel_accuracy,inference_time_s
YOLOv11x,277994_sat_88.jpg,0.04377396569122099,0.08387633171561708,0.7163143989431968,0.0445462200406646,0.2770233154296875,0.04384007499902509
YOLOv11x,280861_sat_03.jpg,0.9467507444386057,0.9726471117509448,1.0,0.9467507444386057,0.948974609375,0.04544068749964936
YOLOv11x,280861_sat_04.jpg,0.9498321316528152,0.9742706730837085,0.9771253857260143,0.9714325921756263,0.9721832275390625,0.04544068749964936
YOLOv11x,280861_sat_13.jpg,0.7871416735708368,0.880894542622434,0.9868500321997632,0.7954853726744479,0.803985595703125,0.04544068749964936
YOLOv11x,280861_sat_14.jpg,0.7757550539200389,0.8737185370330594,0.7848172314600435,0.9853336269544153,0.9013214111328125,0.04544068749964936
YOLOv11x,280861_sat_23.jpg,0.8730948179047008,0.9322483940042826,0.9849519081600993,0.8848986039164672,0.9155120849609375,0.04544068749964936
YOLOv11x,280861_sat_33.jpg,0.8401928752107926,0.9131574048883861,1.0,0.8401928752107926,0.9074554443359375,0.04544068749964936
YOLOv11x,280861_sat_42.jpg,0.0,0.0,0.0,0.0,0.031219482421875,0.04544068749964936
YOLOv11x,280861_sat_43.jpg,0.9483760358129346,0.9735041063746578,0.9972956730769231,0.9508212375859435,0.98345947265625,0.04544068749964936
YOLOv11x,280861_sat_50.jpg,0.679897300673097,0.8094510306084514,0.7534025374855825,0.8745091038914673,0.859222412109375,0.04655780000030063
YOLOv11x,280861_sat_51.jpg,0.6453340323547034,0.7844413592188816,0.7230123767568701,0.8572778827977315,0.8554840087890625,0.04655780000030063
YOLOv11x,280861_sat_52.jpg,0.48882422141043896,0.6566580720286118,0.4987995956532727,0.9606960330980774,0.8740234375,0.04655780000030063
YOLOv11x,291214_sat_01.jpg,0.0,0.0,0.0,0.0,0.704681396484375,0.04655780000030063
YOLOv11x,291214_sat_02.jpg,0.6117085025634197,0.7590808159049832,0.6510931575776904,0.9100116385607805,0.6440582275390625,0.04655780000030063
YOLOv11x,291214_sat_03.jpg,0.5760977484546649,0.7310431716808404,0.7631523122613492,0.7015268813010667,0.5960845947265625,0.04655780000030063
YOLOv11x,291214_sat_04.jpg,0.0764090596195497,0.14197030197154978,0.11642959476054032,0.18186540920716113,0.160614013671875,0.04655780000030063
YOLOv11x,291214_sat_05.jpg,0.20551438090705107,0.34095716179249275,0.23015419760137065,0.6574940178377202,0.286834716796875,0.04655780000030063
YOLOv11x,291214_sat_08.jpg,0.350343944968805,0.5188958654187893,0.5758106923751095,0.47222022568820526,0.8141021728515625,0.04605154999808292
YOLOv11x,291214_sat_10.jpg,0.34525715429257553,0.5132953996057867,0.8316962940644772,0.37119113573407203,0.600616455078125,0.04605154999808292
YOLOv11x,291214_sat_11.jpg,0.4244005536228631,0.5959005738146198,1.0,0.4244005536228631,0.5304107666015625,0.04605154999808292
YOLOv11x,291214_sat_12.jpg,0.6611251847160651,0.7959968228752978,0.7466918338962846,0.8522735003968704,0.7060699462890625,0.04605154999808292
YOLOv11x,291214_sat_13.jpg,0.6475668747043474,0.7860887283504677,1.0,0.6475668747043474,0.6475830078125,0.04605154999808292
YOLOv11x,291214_sat_15.jpg,0.7508067407673001,0.8576694654925251,0.9349532358885181,0.7921868466638791,0.7985076904296875,0.04605154999808292
YOLOv11x,291214_sat_16.jpg,0.026540143820891097,0.05170795118076118,0.03593475533249686,0.09216115330158321,0.599273681640625,0.04605154999808292
YOLOv11x,291214_sat_17.jpg,0.013724785904682684,0.02707793297652127,0.014231108497500734,0.27837423312883436,0.2039337158203125,0.04605154999808292
YOLOv11x,291214_sat_18.jpg,0.49377042171802,0.6611061707194914,0.9610686796041487,0.5038483111055715,0.4940948486328125,0.044638625000516186
YOLOv11x,291214_sat_20.jpg,0.6195596188514035,0.7650964023057046,0.9978742157930212,0.6203784289075847,0.63934326171875,0.044638625000516186
YOLOv11x,291214_sat_24.jpg,0.9105570762743213,0.9531848983543079,0.9404752808130206,0.9662427382634636,0.92620849609375,0.044638625000516186
YOLOv11x,291214_sat_25.jpg,0.9543773337816553,0.976656162845449,0.9998702165529516,0.954495575221239,0.960662841796875,0.044638625000516186
YOLOv11x,291214_sat_26.jpg,0.7820193087409538,0.8776777051798301,0.9979304150884455,0.7832896571805128,0.7826080322265625,0.044638625000516186
YOLOv11x,291214_sat_27.jpg,0.6689702190957265,0.8016562685680333,0.8309403749182032,0.7743659647738279,0.67401123046875,0.044638625000516186
YOLOv11x,291214_sat_33.jpg,0.8237108496989385,0.9033349226769344,0.9340303616609614,0.8745928055047469,0.8360443115234375,0.044638625000516186
YOLOv11x,291214_sat_34.jpg,0.6459466357764122,0.7848937769136259,0.9553955163201301,0.6660323501427212,0.7248382568359375,0.044638625000516186
YOLOv11x,291214_sat_35.jpg,0.5377341606013603,0.6993850749742972,0.5432437319189971,0.9814885392279632,0.7635345458984375,0.04482078749788343
YOLOv11x,291214_sat_36.jpg,0.9044347866722744,0.949819645179496,0.9220581229156741,0.9793047614228609,0.937591552734375,0.04482078749788343
YOLOv11x,291214_sat_37.jpg,0.9425668031185074,0.9704343774488002,0.980107377382302,0.9609504435543066,0.9573974609375,0.04482078749788343
YOLOv11x,291214_sat_38.jpg,0.8878178835110746,0.9405757740358501,0.9714991023339318,0.9115603284902085,0.916534423828125,0.04482078749788343
YOLOv11x,291214_sat_40.jpg,0.832684579291771,0.9087047369750407,0.9112574546961708,0.906166281226387,0.878662109375,0.04482078749788343
YOLOv11x,291214_sat_41.jpg,0.75389122871269,0.8596784297348089,0.8120475749028581,0.9132450478028438,0.794921875,0.04482078749788343
YOLOv11x,291214_sat_42.jpg,0.542985570748659,0.7038115988151484,0.5693069306930693,0.9215334316302327,0.630767822265625,0.04482078749788343
YOLOv11x,291214_sat_43.jpg,0.32417512203849,0.4896257551485206,0.3439635535307517,0.8492802142618011,0.5965118408203125,0.04482078749788343
YOLOv11x,291214_sat_44.jpg,0.6500617856039543,0.7879241750526562,0.6832396452706131,0.9304922201033634,0.72344970703125,0.04523697499826085
YOLOv11x,291214_sat_45.jpg,0.29586918490485203,0.45663433987216223,0.30191635091809965,0.9365958408679927,0.699066162109375,0.04523697499826085
YOLOv11x,291214_sat_48.jpg,0.32759074666165133,0.4935116450388168,0.3299738567044292,0.9784293899561847,0.72723388671875,0.04523697499826085
YOLOv11x,291214_sat_52.jpg,0.0,0.0,0.0,0.0,0.7284698486328125,0.04523697499826085
YOLOv11x,291214_sat_53.jpg,0.6661049356709985,0.799595417323141,0.7349901662792777,0.8766527339418237,0.8427886962890625,0.04523697499826085
YOLOv11x,291214_sat_54.jpg,0.1654989628946762,0.28399675703466415,0.5219888056989169,0.19506166132449612,0.4474945068359375,0.04523697499826085
YOLOv11x,291214_sat_55.jpg,0.5255474452554745,0.6889952153110048,0.8442877172111994,0.5819544908776759,0.72625732421875,0.04523697499826085
YOLOv11x,291214_sat_56.jpg,0.9554223968565815,0.977203082456722,0.9960266257040451,0.9590778211651481,0.9653778076171875,0.04523697499826085
YOLOv11x,291214_sat_57.jpg,0.9529664163709877,0.9759168497549434,0.9864616698697416,0.9655950838175662,0.9652099609375,0.04492894999930286
YOLOv11x,291214_sat_58.jpg,0.822012970527822,0.9023129734248727,0.9271880043734055,0.878737787427218,0.88232421875,0.04492894999930286
YOLOv11x,291214_sat_60.jpg,0.9524735830931796,0.9756583559857812,0.986837521771585,0.9647296344044173,0.9698028564453125,0.04492894999930286
YOLOv11x,291214_sat_61.jpg,0.6069395711500974,0.7553981270318793,0.6160664819944598,0.9761725608226737,0.846160888671875,0.04492894999930286
YOLOv11x,291214_sat_62.jpg,0.8184967331469827,0.9001904905603441,0.8301706294679352,0.9831098477826525,0.8385009765625,0.04492894999930286
YOLOv11x,291214_sat_68.jpg,0.6977386474609375,0.8219623774300531,0.9834820948489085,0.7060122282608695,0.6977386474609375,0.04492894999930286
YOLOv11x,291214_sat_70.jpg,0.0,0.0,0.0,0.0,0.315948486328125,0.04492894999930286
YOLOv11x,291214_sat_71.jpg,0.01856831563818443,0.036459637224333735,1.0,0.01856831563818443,0.3539886474609375,0.04492894999930286
YOLOv11x,291214_sat_72.jpg,0.0,0.0,0.0,0.0,0.1026611328125,0.04481035000208067
YOLOv11x,291214_sat_78.jpg,0.35707350787408054,0.5262404811563273,0.5006922331441229,0.5545361615129057,0.403839111328125,0.04481035000208067
YOLOv11x,291214_sat_80.jpg,0.3622005664634439,0.5317874259937976,0.38610466703056767,0.8540220344099004,0.391815185546875,0.04481035000208067
YOLOv11x,291214_sat_88.jpg,0.6824022538308253,0.8112236562653161,0.9090437541953988,0.7324106396578003,0.788421630859375,0.04481035000208067
YOLOv11x,296279_sat_02.jpg,0.8856356145955944,0.939349689558694,0.9889220081207314,0.8945100203804348,0.9169769287109375,0.04481035000208067
YOLOv11x,296279_sat_04.jpg,0.45949158255131184,0.6296597911830126,0.5635524998912145,0.7133375561124728,0.5350799560546875,0.04481035000208067
YOLOv11x,296279_sat_05.jpg,0.4583618727766853,0.6285982667717108,0.4889459790704252,0.879920257889379,0.625946044921875,0.04481035000208067
YOLOv11x,296279_sat_06.jpg,0.8606990386682638,0.9251351462881195,0.9037797916599477,0.9475241331507498,0.8615875244140625,0.04481035000208067
YOLOv11x,296279_sat_12.jpg,0.0,0.0,0.0,0.0,0.3952484130859375,0.04398836250038585
YOLOv11x,296279_sat_13.jpg,0.16325344724691396,0.2806842268695406,0.9149722735674677,0.16576832302098615,0.1870269775390625,0.04398836250038585
YOLOv11x,296279_sat_14.jpg,0.0,0.0,0.0,0.0,0.03765869140625,0.04398836250038585
YOLOv11x,296279_sat_15.jpg,0.2098990953375087,0.3469695880365231,0.9370873786407767,0.21289924122110465,0.8614044189453125,0.04398836250038585
YOLOv11x,296279_sat_16.jpg,0.0,0.0,0.0,0.0,0.0026397705078125,0.04398836250038585
YOLOv11x,296279_sat_17.jpg,0.8849861601603513,0.9389842523672085,0.9949992488141995,0.8889400214756864,0.9080657958984375,0.04398836250038585
YOLOv11x,296279_sat_18.jpg,0.2783704039945529,0.4355082112738571,0.29181536997382823,0.8579923050017488,0.805938720703125,0.04398836250038585
YOLOv11x,296279_sat_20.jpg,0.4661251015434606,0.6358599290780141,0.8816840811309158,0.4972270363951473,0.849578857421875,0.04398836250038585
YOLOv11x,296279_sat_21.jpg,0.5469689958352615,0.7071492671253365,0.8217606674198314,0.6205946052372514,0.8804931640625,0.044460025001171743
YOLOv11x,296279_sat_22.jpg,0.5653835578773715,0.7223578592380517,0.7976647658947205,0.6600436541054118,0.7588043212890625,0.044460025001171743
YOLOv11x,296279_sat_23.jpg,0.49408713446117974,0.6613899859854758,0.8648479800083299,0.535428807178588,0.675567626953125,0.044460025001171743
YOLOv11x,296279_sat_24.jpg,0.32259157110369185,0.4878173703080413,0.5102165761077524,0.4673021658372468,0.57275390625,0.044460025001171743
