image,instances,method,iou,dice_f1,precision,recall,boundary_iou,boundary_f1,pixel_accuracy
0-13-54_png_jpg.rf.12c375a1b250a5788d73edb8510c0e8c.jpg,1,AND,0.8444378502437345,0.915658773899208,0.9109417713627538,0.9204248815000456,0.09766587331392194,0.18025519455320915,0.8553735351560412
0-13-54_png_jpg.rf.12c375a1b250a5788d73edb8510c0e8c.jpg,1,weighted_mean,0.8444378502437345,0.915658773899208,0.9109417713627538,0.9204248815000456,0.09766587331392194,0.18025519455320915,0.8553735351560412
0-14-1_png_jpg.rf.865013a7e10bec1dc950173555e89f60.jpg,3,OR,0.9153460543335179,0.9558022710961549,0.9681391762419312,0.9437758258001118,0.18114838536260772,0.2955144623284636,0.9233154296872745
0-14-1_png_jpg.rf.865013a7e10bec1dc950173555e89f60.jpg,3,AND,0.0,0.0,0.0,0.0,0.0,0.0,0.12142822265622036
0-14-1_png_jpg.rf.865013a7e10bec1dc950173555e89f60.jpg,3,weighted_mean,0.9153460543335179,0.9558022710961549,0.9681391762419312,0.9437758258001118,0.18114838536260772,0.2955144623284636,0.9233154296872745
0-14-1_png_jpg.rf.8c474687b48c5cf758202d913204195c.jpg,3,OR,0.9260698419125075,0.9616160554104918,0.9772013943608572,0.9465200517461976,0.24671856237785864,0.4056416406953117,0.9286987304685232
0-14-1_png_jpg.rf.8c474687b48c5cf758202d913204195c.jpg,3,AND,0.0,0.0,0.0,0.0,0.0,0.0,0.05639648437498623
0-14-1_png_jpg.rf.8c474687b48c5cf758202d913204195c.jpg,3,weighted_mean,0.9260698419125075,0.9616160554104918,0.9772013943608572,0.9465200517461976,0.24671856237785864,0.4056416406953117,0.9286987304685232
0-14-59_png_jpg.rf.daf200354145a650f9eb32881efebfd5.jpg,1,OR,0.9644769763797197,0.9819173123190557,0.9931946968643837,0.9708931541287935,0.3879681393143622,0.6072017179250448,0.9799999999997607
0-14-59_png_jpg.rf.daf200354145a650f9eb32881efebfd5.jpg,1,AND,0.9644769763797197,0.9819173123190557,0.9931946968643837,0.9708931541287935,0.3879681393143622,0.6072017179250448,0.9799999999997607
0-14-59_png_jpg.rf.daf200354145a650f9eb32881efebfd5.jpg,1,weighted_mean,0.9644769763797197,0.9819173123190557,0.9931946968643837,0.9708931541287935,0.3879681393143622,0.6072017179250448,0.9799999999997607
0-15-3_png_jpg.rf.6138eabd18c23a04041cddef19f1301d.jpg,2,OR,0.6707263847031407,0.8029158943609037,0.6857847147697319,0.9683004035581528,0.12409078745682221,0.2253980624321911,0.6905664062498315
0-15-3_png_jpg.rf.6138eabd18c23a04041cddef19f1301d.jpg,2,AND,0.0,0.0,0.0,0.0,0.0,0.0,0.3490527343749148
0-15-3_png_jpg.rf.6138eabd18c23a04041cddef19f1301d.jpg,2,weighted_mean,0.6707263847031407,0.8029158943609037,0.6857847147697319,0.9683004035581528,0.12409078745682221,0.2253980624321911,0.6905664062498315
0-16-12_png_jpg.rf.a0be0affed571cefaf52060ce513fa0f.jpg,5,OR,0.7670044640020991,0.8681409465881099,0.7888449682680729,0.9651604429926145,0.11185217581431915,0.21370666183228382,0.8386767578122952
0-16-12_png_jpg.rf.a0be0affed571cefaf52060ce513fa0f.jpg,5,AND,0.0,0.0,0.0,0.0,0.0,0.0,0.4497656249998902
0-16-12_png_jpg.rf.a0be0affed571cefaf52060ce513fa0f.jpg,5,weighted_mean,0.7670044640020991,0.8681409465881099,0.7888449682680729,0.9651604429926145,0.11185217581431915,0.21370666183228382,0.8386767578122952
0-17-25_png_jpg.rf.7883c882d07ae6544369bc71a699b731.jpg,5,OR,0.8034204729190115,0.8909962873146242,0.8636151549080443,0.9201705216315638,0.2738830798473664,0.4463746689354675,0.9115478515622775
0-17-25_png_jpg.rf.7883c882d07ae6544369bc71a699b731.jpg,5,AND,0.0,0.0,0.0,0.0,0.0,0.0,0.6071337890623518
0-17-25_png_jpg.rf.7883c882d07ae6544369bc71a699b731.jpg,5,weighted_mean,0.8034204729190115,0.8909962873146242,0.8636151549080443,0.9201705216315638,0.2738830798473664,0.4463746689354675,0.9115478515622775
0-17-35_png_jpg.rf.3f247565818944865c9194dbd73291f0.jpg,2,OR,0.8751788927774432,0.9334350937378159,0.9507448763770128,0.9167443434478645,0.10269838996726192,0.1768579699416501,0.8924682617185321
0-17-35_png_jpg.rf.3f247565818944865c9194dbd73291f0.jpg,2,AND,0.002710276489760703,0.005405901491802212,0.9999999998904711,0.002710276489760703,0.0,0.0,0.1798022460937061
