U-Net,10452_sat_08.jpg,0.8936611374407583,0.9438448302831222,0.9859477124183007,0.9051905190519052,0.97808837890625,0.03460318750148872
U-Net,10452_sat_18.jpg,0.0,0.0,0.0,0.0,0.88592529296875,0.03460318750148872
U-Net,111335_sat_00.jpg,0.8101825679225833,0.8951390674945806,0.8287157508036125,0.9731381438357533,0.8258056640625,0.03460318750148872
U-Net,111335_sat_01.jpg,0.6549481957842086,0.7915029575579638,0.8005065391585336,0.7826996562986999,0.70526123046875,0.03460318750148872
U-Net,111335_sat_02.jpg,0.6882102404820801,0.8153134295472072,0.8478564718282428,0.7851762259426656,0.74420166015625,0.03460318750148872
U-Net,111335_sat_03.jpg,0.4866858913396938,0.65472591644914,0.49093300324926503,0.9825349146873935,0.4893646240234375,0.03460318750148872
U-Net,111335_sat_04.jpg,0.7575557263643351,0.8620559962914046,0.7657012337238571,0.9861519681415221,0.7593536376953125,0.03460318750148872
U-Net,111335_sat_07.jpg,0.9763942931258106,0.9880561753510959,1.0,0.9763942931258106,0.9763946533203125,0.03460318750148872
U-Net,111335_sat_08.jpg,0.502294327178833,0.668702953997163,0.5278109216913748,0.9122033898305085,0.5117645263671875,0.013230362499598414
U-Net,111335_sat_10.jpg,0.9982147216796875,0.999106563323279,0.9982451857051302,0.9999694287766925,0.9982147216796875,0.013230362499598414
U-Net,111335_sat_12.jpg,0.9124504653948945,0.9542212798766384,0.9781824768240273,0.9314059045797338,0.91302490234375,0.013230362499598414
U-Net,111335_sat_13.jpg,0.7457286967641104,0.854346609695305,0.7799572768644933,0.9444219523166891,0.7815399169921875,0.013230362499598414
U-Net,111335_sat_15.jpg,0.9489558800439629,0.9738095046282497,0.9762712411966143,0.9713601517172659,0.9503936767578125,0.013230362499598414
U-Net,111335_sat_23.jpg,0.8684163338495395,0.9295747613812839,0.8988341291400226,0.9624925472908273,0.8768310546875,0.013230362499598414
U-Net,111335_sat_24.jpg,0.9205163802320201,0.9586134122124085,0.9404917177514022,0.9774471762373553,0.9239959716796875,0.013230362499598414
U-Net,111335_sat_25.jpg,0.8586083471767909,0.9239260638003797,0.9122088791848617,0.935948176081843,0.8740234375,0.013230362499598414
