model,image,iou,dice,precision,recall,pixel_accuracy,inference_time_s
U-Net,train_S2A_MSIL2A_20200115T140641_N0213_R110_T21LUH_20200115T163049_02_09.png,0.0,0.0,0.0,0.0,0.9057769775390625,0.01327080000191927
U-Net,train_S2A_MSIL2A_20200115T140641_N0213_R110_T21LUH_20200115T163049_03_03.png,0.0,0.0,0.0,0.0,0.8759765625,0.012792699999408796
U-Net,train_S2A_MSIL2A_20200115T140641_N0213_R110_T21LUH_20200115T163049_03_05.png,0.0,0.0,0.0,0.0,0.5659027099609375,0.01276260000304319
U-Net,train_S2A_MSIL2A_20200115T140641_N0213_R110_T21LUH_20200115T163049_03_08.png,0.0,0.0,0.0,0.0,0.7924346923828125,0.012497899995651096
U-Net,train_S2A_MSIL2A_20200115T140641_N0213_R110_T21LUH_20200115T163049_03_09.png,0.0,0.0,0.0,0.0,0.838958740234375,0.012567900004796684
U-Net,train_S2A_MSIL2A_20200115T140641_N0213_R110_T21LUH_20200115T163049_04_02.png,0.0,0.0,0.0,0.0,0.8005523681640625,0.012613400002010167
U-Net,train_S2A_MSIL2A_20200115T140641_N0213_R110_T21LUH_20200115T163049_04_06.png,0.0,0.0,0.0,0.0,0.4416351318359375,0.012596799992024899
U-Net,train_S2A_MSIL2A_20200115T140641_N0213_R110_T21LUH_20200115T163049_04_07.png,0.0,0.0,0.0,0.0,0.7834930419921875,0.012771799985785037
U-Net,train_S2A_MSIL2A_20200115T140641_N0213_R110_T21LUH_20200115T163049_04_08.png,0.0,0.0,0.0,0.0,0.4852752685546875,0.012929599994095042
U-Net,train_S2A_MSIL2A_20200115T140641_N0213_R110_T21LUH_20200115T163049_04_09.png,0.0,0.0,0.0,0.0,0.4221649169921875,0.013300199992954731
U-Net,train_S2A_MSIL2A_20200115T140641_N0213_R110_T21LUH_20200115T163049_04_11.png,0.0,0.0,0.0,0.0,0.010986328125,0.013756799977272749
U-Net,train_S2A_MSIL2A_20200115T140641_N0213_R110_T21LUH_20200115T163049_04_12.png,0.005743134497772206,0.011420678502846747,0.9211956521739131,0.00574595749008441,0.1044921875,0.015256499988026917
U-Net,train_S2A_MSIL2A_20200115T140641_N0213_R110_T21LUH_20200115T163049_04_13.png,8.023750300890636e-05,0.00016046213093709883,0.0007304601899196494,9.013068949977468e-05,0.61968994140625,0.01505149999866262
U-Net,train_S2A_MSIL2A_20200115T140641_N0213_R110_T21LUH_20200115T163049_04_14.png,0.0006129328838492185,0.001225114854517611,0.032,0.000624512099921936,0.701446533203125,0.012974699988262728
U-Net,train_S2A_MSIL2A_20200115T140641_N0213_R110_T21LUH_20200115T163049_04_15.png,0.0,0.0,0.0,0.0,0.534942626953125,0.013876099983463064
U-Net,train_S2A_MSIL2A_20200115T140641_N0213_R110_T21LUH_20200115T163049_05_02.png,0.0,0.0,0.0,0.0,0.7529754638671875,0.015140799980144948
U-Net,train_S2A_MSIL2A_20200115T140641_N0213_R110_T21LUH_20200115T163049_05_03.png,0.00010215548064153642,0.00020429009193054137,0.02040816326530612,0.0001026588645929576,0.85064697265625,0.016474800009746104
U-Net,train_S2A_MSIL2A_20200115T140641_N0213_R110_T21LUH_20200115T163049_05_06.png,0.0,0.0,0.0,0.0,0.839996337890625,0.015390699991257861
U-Net,train_S2A_MSIL2A_20200115T140641_N0213_R110_T21LUH_20200115T163049_05_08.png,0.0,0.0,0.0,0.0,0.3657989501953125,0.012716199998976663
U-Net,train_S2A_MSIL2A_20200115T140641_N0213_R110_T21LUH_20200115T163049_05_09.png,0.0,0.0,0.0,0.0,0.5554962158203125,0.013781299989204854
U-Net,train_S2A_MSIL2A_20200115T140641_N0213_R110_T21LUH_20200115T163049_05_10.png,0.0,0.0,0.0,0.0,0.398406982421875,0.013062599988188595
U-Net,train_S2A_MSIL2A_20200115T140641_N0213_R110_T21LUH_20200115T163049_06_06.png,0.0,0.0,0.0,0.0,0.8558349609375,0.01584589999401942
U-Net,train_S2A_MSIL2A_20200115T140641_N0213_R110_T21LUH_20200115T163049_06_09.png,0.0006213987120099423,0.0012420256308925649,0.025522041763341066,0.0006365004050457123,0.7300567626953125,0.015369700005976483
U-Net,train_S2A_MSIL2A_20200115T140641_N0213_R110_T21LUH_20200115T163049_07_04.png,0.0,0.0,0.0,0.0,0.9066619873046875,0.0151373999833595
U-Net,train_S2A_MSIL2A_20200115T140641_N0213_R110_T21LUH_20200115T163049_07_06.png,0.0,0.0,0.0,0.0,0.8529205322265625,0.015000799990957603
U-Net,train_S2A_MSIL2A_20200115T140641_N0213_R110_T21LUH_20200115T163049_07_13.png,5.7501006267609686e-05,0.00011499540018399264,0.004672897196261682,5.821399464431249e-05,0.734649658203125,0.015101199998753145
U-Net,train_S2A_MSIL2A_20200115T140641_N0213_R110_T21LUH_20200115T163049_08_03.png,0.0,0.0,0.0,0.0,0.8468170166015625,0.015323100000387058
U-Net,train_S2A_MSIL2A_20200115T140641_N0213_R110_T21LUH_20200115T163049_08_04.png,0.0,0.0,0.0,0.0,0.8818817138671875,0.014730800001416355
U-Net,train_S2A_MSIL2A_20200115T140641_N0213_R110_T21LUH_20200115T163049_08_05.png,0.0,0.0,0.0,0.0,0.7807159423828125,0.014281899988418445
U-Net,train_S2A_MSIL2A_20200115T140641_N0213_R110_T21LUH_20200115T163049_08_06.png,0.0,0.0,0.0,0.0,0.8950347900390625,0.015300000028219074
U-Net,train_S2A_MSIL2A_20200115T140641_N0213_R110_T21LUH_20200115T163049_09_06.png,0.0,0.0,0.0,0.0,0.829803466796875,0.012642099987715483
U-Net,train_S2A_MSIL2A_20200115T140641_N0213_R110_T21LUH_20200115T163049_16_11.png,0.00035636507622253017,0.0007124762507916402,0.06,0.00035836585171617423,0.614776611328125,0.013502500019967556
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_02_11.png,0.0,0.0,0.0,0.0,0.0832977294921875,0.013489000004483387
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_02_15.png,0.0017197682838522809,0.003433631517122978,0.926829268292683,0.0017200018105282217,0.32684326171875,0.014760499994736165
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_02_16.png,0.0,0.0,0.0,0.0,0.22418212890625,0.012668300012592226
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_02_17.png,0.00012028628134961207,0.00024054362860063743,1.0,0.00012028628134961207,0.2389678955078125,0.012418199999956414
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_02_21.png,0.003496893716751609,0.006969416126042632,0.8468468468468469,0.0034991066110780225,0.182525634765625,0.01296239998191595
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_03_02.png,0.0,0.0,0.0,0.0,0.0452728271484375,0.012666599999647588
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_03_13.png,0.0,0.0,0.0,0.0,0.1457672119140625,0.01265439999406226
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_03_14.png,0.0,0.0,0.0,0.0,0.2192840576171875,0.013037100026849657
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_03_15.png,0.00030056543873161384,0.000600950252586903,1.0,0.00030056543873161384,0.1879730224609375,0.013218599982792512
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_03_17.png,0.0,0.0,0.0,0.0,0.2406768798828125,0.013067099993349984
